domain,algorithm,model,token_id,token,count,source_file
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,2167,direct,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,5216,direction,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,18445,directions,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,6089,directly,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,40186,disconnected,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,7142,discover,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,11352,discovered,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,42687,discovering,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,18841,discovery,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,44279,discrete,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,50419,discrimin,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,20954,discussions,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,8624,disease,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,1612,dist,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,89867,distilled,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,12742,distinct,5,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,30296,distinction,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,77549,distractions,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,8141,distribution,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,43785,distributions,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,17226,diverse,6,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,20057,diversity,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,8106,domain,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,31576,domains,4,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,1541,don,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,22520,dramatic,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,4128,draw,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,88620,drawback,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,38859,drawing,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,15107,drawn,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,27741,draws,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,6678,drive,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,44381,dropout,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,3930,du,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,4245,due,11,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,2391,during,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,18003,dynam,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,8915,dynamic,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,43111,dynamically,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,30295,dynamics,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,469,e,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,1855,each,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,6931,earlier,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,6847,easily,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,4228,easy,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,2515,effect,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,7524,effective,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,13750,effectively,7,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,27375,effectiveness,4,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,41265,efficacy,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,15374,efficiency,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,11297,efficient,8,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,30820,efficiently,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,9045,efforts,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,35834,eig,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,29824,eigen,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,3060,either,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,5540,elements,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,32389,elevated,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,34373,eliminated,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,40599,eliminating,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,991,em,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,34044,emerge,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,22763,emerged,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,49179,emergence,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,13714,emp,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,25679,emphasis,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,38969,empir,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,3539,employ,6,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,20011,employed,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,51297,employing,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,51242,employs,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,7431,enable,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,20682,enables,9,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,28462,enabling,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,38632,encompass,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,71010,encompasses,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,35006,encounters,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,842,end,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,4907,energy,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,62908,enforcing,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,17045,engaged,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,18885,enhance,6,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,24872,enhanced,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,57924,enhances,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,47594,enhancing,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,31518,enrich,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,6106,ensure,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,26420,ensures,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,23391,ensuring,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,4553,entire,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,11622,entirely,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,4441,entry,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,4676,environment,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,22484,environments,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,3312,equ,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,77109,equitable,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,69558,equiv,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,13890,equivalent,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,6103,errors,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,5423,especially,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,7718,essential,5,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,5813,establish,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,16430,estimate,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,77472,estimating,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,76198,evalu,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,15806,evaluate,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,26126,evaluated,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,67349,evaluates,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,38663,evaluating,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,16865,evaluation,4,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,56181,evaluations,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,7570,even,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,4455,events,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,1475,every,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,1398,ex,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,24481,examination,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,21635,examine,7,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,25078,examined,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,3187,example,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,10507,examples,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,3521,exc,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,36375,exceeds,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,25555,excel,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,48298,exceptionally,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,79531,exchanging,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,14079,exclusive,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,31320,executing,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,11572,execution,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,31324,exhibit,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,50829,exhibits,4,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,6484,existing,13,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,6866,exists,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,24050,expanding,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,31293,expectation,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,11646,expensive,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,3217,experience,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,10534,experienced,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,9526,experiment,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,57708,experimental,6,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,21896,experiments,6,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,6335,expert,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,11909,experts,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,10552,explain,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,15100,explains,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,33294,exploit,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,13488,explore,6,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,36131,explored,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,41424,explores,3,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,24919,exploring,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,75251,exponentially,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,14675,exposure,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,3237,express,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,78223,expressive,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,9634,ext,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,2289,extends,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,16781,extensive,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,42817,extensively,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,13112,extent,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,33289,extraction,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,49062,extracts,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,9193,extremely,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,435,f,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,3663,face,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,28696,facilitate,1,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,73633,facilitates,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
ai,SynthID,meta-llama__Llama-3.1-8B-Instruct,68365,facilitating,2,rewritten_ai_SynthID_meta-llama__Llama-3.1-8B-Instruct_wm_token_freq.json
